ID,KBIn,PktIn,KBOut,PktOut,Data_original,Unix_time  
932,1,3,7,2,2022-04-25-15:08:26,1650924506000026
933,2,15,12,1,2022-04-25-15:08:27,1650924507000027
934,3,18,17,3,2022-04-25-15:08:28,1650924508000028
935,1,3,4,2,2022-04-25-15:08:29,1650924509000029
936,2,16,13,1,2022-04-25-15:08:30,165092451000003
937,3,16,13,3,2022-04-25-15:08:31,1650924511000031
938,0,2,3,0,2022-04-25-15:08:32,1650924512000032
939,3,17,16,3,2022-04-25-15:08:33,1650924513000033
940,1,6,10,2,2022-04-25-15:08:34,1650924514000034
941,2,15,11,1,2022-04-25-15:08:35,1650924515000035
942,3,17,15,3,2022-04-25-15:08:36,1650924516000036
943,1,3,6,2,2022-04-25-15:08:37,1650924517000037
944,2,15,12,1,2022-04-25-15:08:38,1650924518000038
945,3,17,16,3,2022-04-25-15:08:39,1650924519000039
946,1,5,7,2,2022-04-25-15:08:40,165092452000004
947,2,15,11,1,2022-04-25-15:08:41,1650924521000041
948,3,17,15,3,2022-04-25-15:08:42,1650924522000042
949,2,8,10,3,2022-04-25-15:08:43,1650924523000043
950,2,15,11,1,2022-04-25-15:08:44,1650924524000044
951,3,19,16,3,2022-04-25-15:08:45,1650924525000045
952,1,3,5,2,2022-04-25-15:08:46,1650924526000046
953,2,16,12,1,2022-04-25-15:08:47,1650924527000047
954,3,17,16,3,2022-04-25-15:08:48,1650924528000048
955,0,1,2,1,2022-04-25-15:08:49,1650924529000049
956,3,17,14,2,2022-04-25-15:08:50,165092453000005
957,2,11,11,2,2022-04-25-15:08:51,1650924531000051
958,1,7,5,0,2022-04-25-15:08:52,1650924532000052
959,3,18,17,3,2022-04-25-15:08:53,1650924533000053
960,1,4,6,2,2022-04-25-15:08:54,1650924534000054
961,2,15,12,1,2022-04-25-15:08:55,1650924535000055
962,3,17,16,3,2022-04-25-15:08:56,1650924536000056
963,1,4,5,2,2022-04-25-15:08:57,1650924537000057
964,2,15,11,1,2022-04-25-15:08:58,1650924538000058
965,3,17,15,3,2022-04-25-15:08:59,1650924539000059
966,1,4,5,2,2022-04-25-15:09:0,16509245400
967,2,15,11,1,2022-04-25-15:09:1,1650924541000001
968,3,17,16,3,2022-04-25-15:09:2,1650924542000002
969,2,6,7,2,2022-04-25-15:09:3,1650924543000003
970,2,15,12,1,2022-04-25-15:09:4,1650924544000004
971,3,17,15,3,2022-04-25-15:09:5,1650924545000005
972,1,3,5,2,2022-04-25-15:09:6,1650924546000006
973,2,15,11,1,2022-04-25-15:09:7,1650924547000007
974,4,21,19,4,2022-04-25-15:09:8,1650924548000008
975,0,1,1,0,2022-04-25-15:09:9,1650924549000009
976,3,17,15,3,2022-04-25-15:09:10,165092455000001
977,2,13,15,3,2022-04-25-15:09:11,1650924551000011
978,1,6,4,0,2022-04-25-15:09:12,1650924552000012
979,3,17,16,3,2022-04-25-15:09:13,1650924553000013
980,1,3,5,2,2022-04-25-15:09:14,1650924554000014
981,2,15,11,1,2022-04-25-15:09:15,1650924555000015
982,3,17,15,3,2022-04-25-15:09:16,1650924556000016
983,1,3,5,2,2022-04-25-15:09:17,1650924557000017
984,2,16,13,1,2022-04-25-15:09:18,1650924558000018
985,3,18,16,3,2022-04-25-15:09:19,1650924559000019
986,1,3,6,2,2022-04-25-15:09:20,165092456000002
987,2,15,11,1,2022-04-25-15:09:21,1650924561000021
988,3,18,15,3,2022-04-25-15:09:22,1650924562000022
989,1,3,5,2,2022-04-25-15:09:23,1650924563000023
990,2,15,11,1,2022-04-25-15:09:24,1650924564000024
991,3,17,15,3,2022-04-25-15:09:25,1650924565000025
992,1,3,4,2,2022-04-25-15:09:26,1650924566000026
993,2,15,12,1,2022-04-25-15:09:27,1650924567000027
994,4,20,16,3,2022-04-25-15:09:28,1650924568000028
995,0,1,3,0,2022-04-25-15:09:29,1650924569000029
996,3,17,16,3,2022-04-25-15:09:30,165092457000003
997,1,4,7,2,2022-04-25-15:09:31,1650924571000031
998,2,14,10,1,2022-04-25-15:09:32,1650924572000032
999,4,20,18,3,2022-04-25-15:09:33,1650924573000033
1000,1,3,5,2,2022-04-25-15:09:34,1650924574000034
1001,2,15,11,1,2022-04-25-15:09:35,1650924575000035
1002,3,18,15,3,2022-04-25-15:09:36,1650924576000036
1003,1,3,6,2,2022-04-25-15:09:37,1650924577000037
1004,2,15,11,1,2022-04-25-15:09:38,1650924578000038
1005,3,17,15,3,2022-04-25-15:09:39,1650924579000039
1006,1,3,5,2,2022-04-25-15:09:40,165092458000004
1007,2,15,11,1,2022-04-25-15:09:41,1650924581000041
1008,4,19,15,3,2022-04-25-15:09:42,1650924582000042
1009,1,4,6,2,2022-04-25-15:09:43,1650924583000043
1010,2,16,12,1,2022-04-25-15:09:44,1650924584000044
1011,3,17,15,3,2022-04-25-15:09:45,1650924585000045
1012,0,1,1,0,2022-04-25-15:09:46,1650924586000046
1013,3,19,17,3,2022-04-25-15:09:47,1650924587000047
1014,3,15,15,3,2022-04-25-15:09:48,1650924588000048
1015,0,3,3,0,2022-04-25-15:09:49,1650924589000049
1016,3,18,15,3,2022-04-25-15:09:50,165092459000005
1017,1,4,5,2,2022-04-25-15:09:51,1650924591000051
1018,2,16,11,1,2022-04-25-15:09:52,1650924592000052
1019,3,17,16,3,2022-04-25-15:09:53,1650924593000053
1020,1,3,6,2,2022-04-25-15:09:54,1650924594000054
1021,2,15,11,1,2022-04-25-15:09:55,1650924595000055
1022,3,18,16,3,2022-04-25-15:09:56,1650924596000056
1023,1,3,5,2,2022-04-25-15:09:57,1650924597000057
1024,3,20,16,2,2022-04-25-15:09:58,1650924598000058
1025,3,18,15,3,2022-04-25-15:09:59,1650924599000059
1026,1,3,5,2,2022-04-25-15:10:0,16509246000
1027,2,15,11,1,2022-04-25-15:10:1,1650924601000001
1028,3,17,15,3,2022-04-25-15:10:2,1650924602000002
1029,1,3,4,2,2022-04-25-15:10:3,1650924603000003
1030,2,16,12,1,2022-04-25-15:10:4,1650924604000004
1031,3,16,15,3,2022-04-25-15:10:5,1650924605000005
1032,0,2,1,0,2022-04-25-15:10:6,1650924606000006
1033,3,17,16,3,2022-04-25-15:10:7,1650924607000007
1034,1,5,7,2,2022-04-25-15:10:8,1650924608000008
1035,2,15,13,1,2022-04-25-15:10:9,1650924609000009
1036,3,18,16,3,2022-04-25-15:10:10,165092461000001
1037,1,3,5,2,2022-04-25-15:10:11,1650924611000011
1038,2,15,11,1,2022-04-25-15:10:12,1650924612000012
1039,3,17,16,3,2022-04-25-15:10:13,1650924613000013
1040,1,4,5,2,2022-04-25-15:10:14,1650924614000014
1041,2,15,11,1,2022-04-25-15:10:15,1650924615000015
1042,3,18,15,3,2022-04-25-15:10:16,1650924616000016
1043,1,3,6,2,2022-04-25-15:10:17,1650924617000017
1044,2,16,12,1,2022-04-25-15:10:18,1650924618000018
1045,3,17,15,3,2022-04-25-15:10:19,1650924619000019
1046,1,3,6,2,2022-04-25-15:10:20,165092462000002
1047,2,15,12,1,2022-04-25-15:10:21,1650924621000021
1048,3,17,17,3,2022-04-25-15:10:22,1650924622000022
1049,1,4,5,1,2022-04-25-15:10:23,1650924623000023
1050,3,18,15,3,2022-04-25-15:10:24,1650924624000024
1051,3,16,11,2,2022-04-25-15:10:25,1650924625000025
1052,1,4,5,0,2022-04-25-15:10:26,1650924626000026
1053,3,17,16,3,2022-04-25-15:10:27,1650924627000027
1054,1,3,6,2,2022-04-25-15:10:28,1650924628000028
1055,2,15,12,1,2022-04-25-15:10:29,1650924629000029
1056,3,17,15,3,2022-04-25-15:10:30,165092463000003
1057,1,3,6,2,2022-04-25-15:10:31,1650924631000031
1058,2,15,12,1,2022-04-25-15:10:32,1650924632000032
1059,3,18,17,3,2022-04-25-15:10:33,1650924633000033
1060,1,3,5,2,2022-04-25-15:10:34,1650924634000034
1061,2,15,11,1,2022-04-25-15:10:35,1650924635000035
1062,3,17,15,3,2022-04-25-15:10:36,1650924636000036
1063,1,3,5,2,2022-04-25-15:10:37,1650924637000037
1064,2,15,11,1,2022-04-25-15:10:38,1650924638000038
1065,3,17,15,3,2022-04-25-15:10:39,1650924639000039
1066,1,3,4,2,2022-04-25-15:10:40,165092464000004
1067,2,15,12,1,2022-04-25-15:10:41,1650924641000041
1068,1,3,5,2,2022-04-25-15:10:42,1650924642000042
1069,2,16,13,1,2022-04-25-15:10:43,1650924643000043
1070,3,18,16,3,2022-04-25-15:10:44,1650924644000044
1071,1,4,6,2,2022-04-25-15:10:45,1650924645000045
1072,2,16,11,1,2022-04-25-15:10:46,1650924646000046
1073,3,17,15,3,2022-04-25-15:10:47,1650924647000047
1074,2,6,9,3,2022-04-25-15:10:48,1650924648000048
1075,2,15,12,1,2022-04-25-15:10:49,1650924649000049
1076,3,17,16,3,2022-04-25-15:10:50,165092465000005
1077,1,3,6,2,2022-04-25-15:10:51,1650924651000051
1078,2,16,12,1,2022-04-25-15:10:52,1650924652000052
1079,3,18,16,3,2022-04-25-15:10:53,1650924653000053
1080,1,3,5,2,2022-04-25-15:10:54,1650924654000054
1081,2,15,11,1,2022-04-25-15:10:55,1650924655000055
1082,3,17,16,3,2022-04-25-15:10:56,1650924656000056
1083,0,2,2,0,2022-04-25-15:10:57,1650924657000057
1084,3,18,17,3,2022-04-25-15:10:58,1650924658000058
1085,3,18,16,3,2022-04-25-15:10:59,1650924659000059
1086,0,3,3,0,2022-04-25-15:11:0,16509246600
1087,3,18,15,3,2022-04-25-15:11:1,1650924661000001
1088,1,3,5,2,2022-04-25-15:11:2,1650924662000002
1089,2,15,11,1,2022-04-25-15:11:3,1650924663000003
1090,3,17,16,3,2022-04-25-15:11:4,1650924664000004
1091,1,3,6,2,2022-04-25-15:11:5,1650924665000005
1092,2,15,11,1,2022-04-25-15:11:6,1650924666000006
1093,3,17,16,3,2022-04-25-15:11:7,1650924667000007
1094,1,3,6,2,2022-04-25-15:11:8,1650924668000008
1095,2,15,12,1,2022-04-25-15:11:9,1650924669000009
1096,3,18,15,3,2022-04-25-15:11:10,165092467000001
1097,1,3,5,2,2022-04-25-15:11:11,1650924671000011
1098,2,15,11,1,2022-04-25-15:11:12,1650924672000012
1099,4,23,20,4,2022-04-25-15:11:13,1650924673000013
1100,1,3,5,2,2022-04-25-15:11:14,1650924674000014
1101,2,16,11,1,2022-04-25-15:11:15,1650924675000015
1102,3,17,15,3,2022-04-25-15:11:16,1650924676000016
1103,0,1,1,0,2022-04-25-15:11:17,1650924677000017
1104,3,17,15,3,2022-04-25-15:11:18,1650924678000018
1105,1,7,9,2,2022-04-25-15:11:19,1650924679000019
1106,2,11,8,1,2022-04-25-15:11:20,165092468000002
1107,3,17,16,3,2022-04-25-15:11:21,1650924681000021
1108,1,3,7,2,2022-04-25-15:11:22,1650924682000022
1109,2,16,12,1,2022-04-25-15:11:23,1650924683000023
1110,3,18,15,3,2022-04-25-15:11:24,1650924684000024
1111,1,3,5,2,2022-04-25-15:11:25,1650924685000025
1112,2,15,11,1,2022-04-25-15:11:26,1650924686000026
1113,3,17,15,3,2022-04-25-15:11:27,1650924687000027
1114,1,3,5,2,2022-04-25-15:11:28,1650924688000028
1115,2,15,11,1,2022-04-25-15:11:29,1650924689000029
1116,3,17,15,3,2022-04-25-15:11:30,165092469000003
1117,1,4,5,2,2022-04-25-15:11:31,1650924691000031
1118,2,15,12,1,2022-04-25-15:11:32,1650924692000032
1119,4,20,17,3,2022-04-25-15:11:33,1650924693000033
1120,1,3,5,2,2022-04-25-15:11:34,1650924694000034
1121,2,15,12,1,2022-04-25-15:11:35,1650924695000035
1122,3,17,15,3,2022-04-25-15:11:36,1650924696000036
1123,0,1,1,0,2022-04-25-15:11:37,1650924697000037
1124,4,20,19,4,2022-04-25-15:11:38,1650924698000038
1125,1,4,7,2,2022-04-25-15:11:39,1650924699000039
1126,2,15,11,1,2022-04-25-15:11:40,165092470000004
1127,3,18,16,3,2022-04-25-15:11:41,1650924701000041
1128,1,3,5,2,2022-04-25-15:11:42,1650924702000042
1129,2,15,11,1,2022-04-25-15:11:43,1650924703000043
1130,3,17,15,3,2022-04-25-15:11:44,1650924704000044
1131,1,3,5,2,2022-04-25-15:11:45,1650924705000045
1132,2,15,11,1,2022-04-25-15:11:46,1650924706000046
1133,3,17,17,3,2022-04-25-15:11:47,1650924707000047
1134,1,4,7,2,2022-04-25-15:11:48,1650924708000048
1135,2,16,12,1,2022-04-25-15:11:49,1650924709000049
1136,3,17,15,3,2022-04-25-15:11:50,165092471000005
1137,1,3,4,2,2022-04-25-15:11:51,1650924711000051
1138,2,15,12,1,2022-04-25-15:11:52,1650924712000052
1139,3,18,15,3,2022-04-25-15:11:53,1650924713000053
1140,0,1,1,0,2022-04-25-15:11:54,1650924714000054
1141,3,17,15,3,2022-04-25-15:11:55,1650924715000055
1142,2,13,13,2,2022-04-25-15:11:56,1650924716000056
1143,1,6,3,0,2022-04-25-15:11:57,1650924717000057
1144,3,18,17,3,2022-04-25-15:11:58,1650924718000058
1145,1,3,6,2,2022-04-25-15:11:59,1650924719000059
1146,2,15,12,1,2022-04-25-15:12:0,16509247200
1147,3,18,15,3,2022-04-25-15:12:1,1650924721000001
1148,1,3,5,2,2022-04-25-15:12:2,1650924722000002
1149,3,18,15,2,2022-04-25-15:12:3,1650924723000003
1150,3,17,15,3,2022-04-25-15:12:4,1650924724000004
1151,1,3,5,2,2022-04-25-15:12:5,1650924725000005
1152,2,15,11,1,2022-04-25-15:12:6,1650924726000006
1153,3,17,15,3,2022-04-25-15:12:7,1650924727000007
1154,1,3,5,2,2022-04-25-15:12:8,1650924728000008
1155,2,15,11,1,2022-04-25-15:12:9,1650924729000009
1156,3,17,15,3,2022-04-25-15:12:10,165092473000001
1157,1,6,7,2,2022-04-25-15:12:11,1650924731000011
1158,2,16,13,1,2022-04-25-15:12:12,1650924732000012
1159,3,17,16,3,2022-04-25-15:12:13,1650924733000013
1160,0,1,1,0,2022-04-25-15:12:14,1650924734000014
1161,3,17,15,3,2022-04-25-15:12:15,1650924735000015
1162,1,4,5,2,2022-04-25-15:12:16,1650924736000016
1163,2,15,11,1,2022-04-25-15:12:17,1650924737000017
1164,3,17,15,3,2022-04-25-15:12:18,1650924738000018
1165,1,3,5,2,2022-04-25-15:12:19,1650924739000019
1166,2,15,12,1,2022-04-25-15:12:20,165092474000002
1167,3,17,16,3,2022-04-25-15:12:21,1650924741000021
1168,1,3,6,2,2022-04-25-15:12:22,1650924742000022
1169,2,15,11,1,2022-04-25-15:12:23,1650924743000023
1170,3,17,15,3,2022-04-25-15:12:24,1650924744000024
1171,1,3,5,2,2022-04-25-15:12:25,1650924745000025
1172,2,15,11,1,2022-04-25-15:12:26,1650924746000026
1173,3,17,15,3,2022-04-25-15:12:27,1650924747000027
1174,2,8,9,3,2022-04-25-15:12:28,1650924748000028
1175,2,16,13,1,2022-04-25-15:12:29,1650924749000029
1176,3,18,18,3,2022-04-25-15:12:30,165092475000003
1177,0,2,2,0,2022-04-25-15:12:31,1650924751000031
1178,3,17,15,3,2022-04-25-15:12:32,1650924752000032
1179,1,3,5,2,2022-04-25-15:12:33,1650924753000033
1180,2,15,11,1,2022-04-25-15:12:34,1650924754000034
1181,3,17,15,3,2022-04-25-15:12:35,1650924755000035
1182,1,3,5,2,2022-04-25-15:12:36,1650924756000036
1183,2,15,11,1,2022-04-25-15:12:37,1650924757000037
1184,3,19,17,3,2022-04-25-15:12:38,1650924758000038
1185,1,3,6,2,2022-04-25-15:12:39,1650924759000039
1186,2,15,12,1,2022-04-25-15:12:40,165092476000004
1187,3,17,15,3,2022-04-25-15:12:41,1650924761000041
1188,1,3,5,2,2022-04-25-15:12:42,1650924762000042
1189,2,15,11,1,2022-04-25-15:12:43,1650924763000043
1190,3,18,16,3,2022-04-25-15:12:44,1650924764000044
1191,1,3,4,2,2022-04-25-15:12:45,1650924765000045
1192,2,16,12,1,2022-04-25-15:12:46,1650924766000046
1193,3,17,15,3,2022-04-25-15:12:47,1650924767000047
1194,0,2,4,1,2022-04-25-15:12:48,1650924768000048
1195,3,18,15,2,2022-04-25-15:12:49,1650924769000049
1196,3,17,16,3,2022-04-25-15:12:50,165092477000005
1197,0,1,1,0,2022-04-25-15:12:51,1650924771000051
1198,3,17,15,3,2022-04-25-15:12:52,1650924772000052
1199,2,6,9,3,2022-04-25-15:12:53,1650924773000053
1200,2,15,11,1,2022-04-25-15:12:54,1650924774000054
1201,3,17,16,3,2022-04-25-15:12:55,1650924775000055
1202,1,3,6,2,2022-04-25-15:12:56,1650924776000056
1203,2,15,12,1,2022-04-25-15:12:57,1650924777000057
1204,4,19,15,3,2022-04-25-15:12:58,1650924778000058
1205,1,3,5,2,2022-04-25-15:12:59,1650924779000059
1206,2,15,11,1,2022-04-25-15:13:0,16509247800
1207,3,17,15,3,2022-04-25-15:13:1,1650924781000001
1208,1,3,5,2,2022-04-25-15:13:2,1650924782000002
1209,3,18,12,1,2022-04-25-15:13:3,1650924783000003
1210,3,17,15,3,2022-04-25-15:13:4,1650924784000004
1211,1,3,4,2,2022-04-25-15:13:5,1650924785000005
1212,2,15,12,1,2022-04-25-15:13:6,1650924786000006
1213,3,17,15,3,2022-04-25-15:13:7,1650924787000007
1214,0,2,2,0,2022-04-25-15:13:8,1650924788000008
1215,3,17,16,3,2022-04-25-15:13:9,1650924789000009
1216,1,6,8,2,2022-04-25-15:13:10,165092479000001
1217,2,12,9,1,2022-04-25-15:13:11,1650924791000011
1218,3,17,15,3,2022-04-25-15:13:12,1650924792000012
1219,1,5,6,2,2022-04-25-15:13:13,1650924793000013
1220,2,15,11,1,2022-04-25-15:13:14,1650924794000014
1221,3,17,15,3,2022-04-25-15:13:15,1650924795000015
1222,1,3,6,2,2022-04-25-15:13:16,1650924796000016
1223,2,15,12,1,2022-04-25-15:13:17,1650924797000017
1224,4,20,20,4,2022-04-25-15:13:18,1650924798000018
1225,1,3,5,2,2022-04-25-15:13:19,1650924799000019
1226,2,16,12,1,2022-04-25-15:13:20,165092480000002
1227,3,17,15,3,2022-04-25-15:13:21,1650924801000021
1228,1,4,5,2,2022-04-25-15:13:22,1650924802000022
1229,2,15,11,1,2022-04-25-15:13:23,1650924803000023
1230,3,19,18,3,2022-04-25-15:13:24,1650924804000024
1231,0,1,3,1,2022-04-25-15:13:25,1650924805000025
1232,3,17,15,2,2022-04-25-15:13:26,1650924806000026
1233,2,10,11,2,2022-04-25-15:13:27,1650924807000027
1234,1,8,5,0,2022-04-25-15:13:28,1650924808000028
1235,3,18,15,3,2022-04-25-15:13:29,1650924809000029
1236,1,3,5,2,2022-04-25-15:13:30,165092481000003
1237,2,15,11,1,2022-04-25-15:13:31,1650924811000031
1238,3,17,15,3,2022-04-25-15:13:32,1650924812000032
1239,1,3,5,2,2022-04-25-15:13:33,1650924813000033
1240,2,15,11,1,2022-04-25-15:13:34,1650924814000034
1241,3,17,16,3,2022-04-25-15:13:35,1650924815000035
1242,1,3,6,2,2022-04-25-15:13:36,1650924816000036
1243,2,16,12,1,2022-04-25-15:13:37,1650924817000037
1244,3,17,15,3,2022-04-25-15:13:38,1650924818000038
1245,1,3,5,2,2022-04-25-15:13:39,1650924819000039
1246,2,18,13,1,2022-04-25-15:13:40,165092482000004
1247,3,17,15,3,2022-04-25-15:13:41,1650924821000041
1248,1,3,4,2,2022-04-25-15:13:42,1650924822000042
1249,3,21,18,2,2022-04-25-15:13:43,1650924823000043
1250,3,17,16,3,2022-04-25-15:13:44,1650924824000044
1251,0,3,3,0,2022-04-25-15:13:45,1650924825000045
1252,3,17,15,3,2022-04-25-15:13:46,1650924826000046
1253,2,9,8,2,2022-04-25-15:13:47,1650924827000047
1254,1,9,9,1,2022-04-25-15:13:48,1650924828000048
1255,3,17,16,3,2022-04-25-15:13:49,1650924829000049
1256,1,3,6,2,2022-04-25-15:13:50,165092483000005
1257,2,16,12,1,2022-04-25-15:13:51,1650924831000051
1258,3,17,16,3,2022-04-25-15:13:52,1650924832000052
1259,1,4,7,2,2022-04-25-15:13:53,1650924833000053
1260,2,15,11,1,2022-04-25-15:13:54,1650924834000054
1261,3,18,15,3,2022-04-25-15:13:55,1650924835000055
1262,1,3,5,2,2022-04-25-15:13:56,1650924836000056
1263,2,15,13,1,2022-04-25-15:13:57,1650924837000057
1264,3,17,15,3,2022-04-25-15:13:58,1650924838000058
1265,1,3,5,2,2022-04-25-15:13:59,1650924839000059
1266,2,15,11,1,2022-04-25-15:14:0,16509248400
1267,3,17,15,3,2022-04-25-15:14:1,1650924841000001
1268,1,3,4,2,2022-04-25-15:14:2,1650924842000002
1269,2,16,14,1,2022-04-25-15:14:3,1650924843000003
1270,3,16,16,3,2022-04-25-15:14:4,1650924844000004
1271,0,2,2,0,2022-04-25-15:14:5,1650924845000005
1272,3,17,15,3,2022-04-25-15:14:6,1650924846000006
1273,1,4,6,2,2022-04-25-15:14:7,1650924847000007
1274,3,17,14,2,2022-04-25-15:14:8,1650924848000008
1275,3,17,16,3,2022-04-25-15:14:9,1650924849000009
1276,1,4,6,2,2022-04-25-15:14:10,165092485000001
1277,2,15,12,1,2022-04-25-15:14:11,1650924851000011
1278,3,17,15,3,2022-04-25-15:14:12,1650924852000012
1279,1,3,5,2,2022-04-25-15:14:13,1650924853000013
1280,2,15,11,1,2022-04-25-15:14:14,1650924854000014
1281,3,17,15,3,2022-04-25-15:14:15,1650924855000015
1282,1,3,5,2,2022-04-25-15:14:16,1650924856000016
1283,2,15,11,1,2022-04-25-15:14:17,1650924857000017
1284,3,18,16,3,2022-04-25-15:14:18,1650924858000018
1285,1,4,4,2,2022-04-25-15:14:19,1650924859000019
1286,2,15,13,1,2022-04-25-15:14:20,165092486000002
1287,3,17,16,3,2022-04-25-15:14:21,1650924861000021
1288,0,1,2,0,2022-04-25-15:14:22,1650924862000022
1289,3,17,15,3,2022-04-25-15:14:23,1650924863000023
1290,2,10,11,2,2022-04-25-15:14:24,1650924864000024
1291,1,8,5,0,2022-04-25-15:14:25,1650924865000025
1292,3,18,15,3,2022-04-25-15:14:26,1650924866000026
1293,1,3,5,2,2022-04-25-15:14:27,1650924867000027
1294,2,16,12,1,2022-04-25-15:14:28,1650924868000028
1295,3,17,15,3,2022-04-25-15:14:29,1650924869000029
1296,1,3,6,2,2022-04-25-15:14:30,165092487000003
1297,2,15,12,1,2022-04-25-15:14:31,1650924871000031
1298,3,17,16,3,2022-04-25-15:14:32,1650924872000032
1299,2,6,9,3,2022-04-25-15:14:33,1650924873000033
1300,2,15,11,1,2022-04-25-15:14:34,1650924874000034
1301,3,18,16,3,2022-04-25-15:14:35,1650924875000035
1302,1,5,8,2,2022-04-25-15:14:36,1650924876000036
1303,2,15,12,1,2022-04-25-15:14:37,1650924877000037
1304,3,17,15,3,2022-04-25-15:14:38,1650924878000038
1305,1,3,4,2,2022-04-25-15:14:39,1650924879000039
1306,2,15,13,1,2022-04-25-15:14:40,165092488000004
1307,3,16,14,3,2022-04-25-15:14:41,1650924881000041
1308,0,2,3,0,2022-04-25-15:14:42,1650924882000042
1309,3,17,16,3,2022-04-25-15:14:43,1650924883000043
1310,1,4,6,2,2022-04-25-15:14:44,1650924884000044
1311,2,14,10,1,2022-04-25-15:14:45,1650924885000045
1312,3,17,15,3,2022-04-25-15:14:46,1650924886000046
1313,1,3,5,2,2022-04-25-15:14:47,1650924887000047
1314,2,15,11,1,2022-04-25-15:14:48,1650924888000048
1315,3,17,15,3,2022-04-25-15:14:49,1650924889000049
1316,1,3,5,2,2022-04-25-15:14:50,165092489000005
1317,2,15,11,1,2022-04-25-15:14:51,1650924891000051
1318,3,17,16,3,2022-04-25-15:14:52,1650924892000052
1319,1,3,6,2,2022-04-25-15:14:53,1650924893000053
1320,2,16,12,1,2022-04-25-15:14:54,1650924894000054
1321,3,17,15,3,2022-04-25-15:14:55,1650924895000055
1322,1,3,4,2,2022-04-25-15:14:56,1650924896000056
1323,2,15,12,1,2022-04-25-15:14:57,1650924897000057
1324,4,22,20,4,2022-04-25-15:14:58,1650924898000058
1325,0,1,1,0,2022-04-25-15:14:59,1650924899000059
1326,3,17,15,3,2022-04-25-15:15:0,16509249000
1327,1,6,9,2,2022-04-25-15:15:1,1650924901000001
1328,2,12,9,1,2022-04-25-15:15:2,1650924902000002
1329,3,18,16,3,2022-04-25-15:15:3,1650924903000003
1330,1,3,5,2,2022-04-25-15:15:4,1650924904000004
1331,2,15,11,1,2022-04-25-15:15:5,1650924905000005
1332,3,17,15,3,2022-04-25-15:15:6,1650924906000006
1333,1,3,5,2,2022-04-25-15:15:7,1650924907000007
1334,2,16,12,1,2022-04-25-15:15:8,1650924908000008
1335,3,17,15,3,2022-04-25-15:15:9,1650924909000009
1336,1,3,5,2,2022-04-25-15:15:10,165092491000001
1337,2,16,11,1,2022-04-25-15:15:11,1650924911000011
1338,3,17,15,3,2022-04-25-15:15:12,1650924912000012
1339,1,3,4,2,2022-04-25-15:15:13,1650924913000013
1340,2,15,12,1,2022-04-25-15:15:14,1650924914000014
1341,3,17,15,3,2022-04-25-15:15:15,1650924915000015
1342,0,1,1,0,2022-04-25-15:15:16,1650924916000016
1343,3,18,16,3,2022-04-25-15:15:17,1650924917000017
1344,2,12,11,2,2022-04-25-15:15:18,1650924918000018
1345,1,10,8,1,2022-04-25-15:15:19,1650924919000019
1346,3,17,16,3,2022-04-25-15:15:20,165092492000002
1347,1,3,5,2,2022-04-25-15:15:21,1650924921000021
1348,2,16,11,1,2022-04-25-15:15:22,1650924922000022
1349,4,21,19,4,2022-04-25-15:15:23,1650924923000023
1350,1,4,5,2,2022-04-25-15:15:24,1650924924000024
1351,2,15,11,1,2022-04-25-15:15:25,1650924925000025
1352,3,17,17,3,2022-04-25-15:15:26,1650924926000026
1353,1,3,6,2,2022-04-25-15:15:27,1650924927000027
1354,2,16,12,1,2022-04-25-15:15:28,1650924928000028
1355,3,17,15,3,2022-04-25-15:15:29,1650924929000029
1356,1,3,5,2,2022-04-25-15:15:30,165092493000003
1357,2,16,12,1,2022-04-25-15:15:31,1650924931000031
1358,3,18,16,3,2022-04-25-15:15:32,1650924932000032
1359,1,5,6,2,2022-04-25-15:15:33,1650924933000033
1360,2,15,13,1,2022-04-25-15:15:34,1650924934000034
1361,3,16,16,3,2022-04-25-15:15:35,1650924935000035
1362,0,3,2,0,2022-04-25-15:15:36,1650924936000036
1363,3,18,15,3,2022-04-25-15:15:37,1650924937000037
1364,1,4,5,2,2022-04-25-15:15:38,1650924938000038
1365,2,15,11,1,2022-04-25-15:15:39,1650924939000039
1366,3,17,15,3,2022-04-25-15:15:40,165092494000004
1367,1,3,5,2,2022-04-25-15:15:41,1650924941000041
1368,2,16,11,1,2022-04-25-15:15:42,1650924942000042
1369,3,18,16,3,2022-04-25-15:15:43,1650924943000043
1370,1,3,5,2,2022-04-25-15:15:44,1650924944000044
1371,2,16,11,1,2022-04-25-15:15:45,1650924945000045
1372,3,18,16,3,2022-04-25-15:15:46,1650924946000046
1373,1,4,6,2,2022-04-25-15:15:47,1650924947000047
1374,3,18,16,2,2022-04-25-15:15:48,1650924948000048
1375,3,19,17,3,2022-04-25-15:15:49,1650924949000049
1376,1,4,4,2,2022-04-25-15:15:50,165092495000005
1377,2,16,12,1,2022-04-25-15:15:51,1650924951000051
1378,3,18,15,3,2022-04-25-15:15:52,1650924952000052
1379,0,1,1,0,2022-04-25-15:15:53,1650924953000053
1380,3,17,17,3,2022-04-25-15:15:54,1650924954000054
1381,2,12,13,3,2022-04-25-15:15:55,1650924955000055
1382,1,6,5,0,2022-04-25-15:15:56,1650924956000056
1383,3,17,15,3,2022-04-25-15:15:57,1650924957000057
1384,1,3,5,2,2022-04-25-15:15:58,1650924958000058
1385,2,17,11,1,2022-04-25-15:15:59,1650924959000059
